71 4311
43 14 2608
47 45 6300
55 47 668
71 70 9104
28 48 4496
58 62 8611
62 55 5598
28 32 313
26 53 4416
57 49 6065
5 20 39
5 41 6829
22 50 365
16 68 4167
45 17 120
10 56 5034
12 51 1451
43 67 2284
63 27 5408
64 11 1926
52 60 625
51 8 4380
26 58 3298
36 2 5364
23 8 7570
62 8 1314
3 10 1947
35 10 4199
37 13 1070
8 7 3666
12 3 1715
1 70 155
63 66 105
18 46 4201
44 35 3953
2 33 368
17 54 5147
69 4 9992
59 71 949
61 70 8282
32 63 4440
24 69 9646
12 11 3696
50 18 9639
41 34 8432
51 28 9781
36 7 87
50 62 2529
28 65 9914
61 63 4223
44 27 8200
18 23 820
58 58 2573
60 11 2210
22 26 5868
44 56 2256
6 8 1968
33 11 9073
61 57 6910
39 40 546
68 3 3490
70 65 6764
19 20 8155
14 35 6560
9 17 700
7 31 3849
34 46 3899
37 5 3059
44 25 4135
3 41 1268
66 65 5663
31 18 9593
56 2 137
4 8 4996
48 25 332
12 52 2154
45 37 4724
37 34 9328
17 45 7927
54 26 1914
51 69 3280
3 44 8962
70 14 1025
62 19 5313
53 53 8151
37 47 2089
24 71 1989
45 29 9543
14 10 2338
28 53 5892
37 25 2336
9 19 3218
39 24 8419
40 63 1101
64 66 7024
41 20 6884
21 14 5362
31 13 3812
1 21 2449
68 38 8240
9 29 4236
24 46 1037
26 6 1988
11 18 5053
62 21 8506
59 17 2204
3 54 225
28 68 6605
24 62 110
38 50 5214
6 50 5663
57 55 1295
16 50 852
6 62 4379
56 43 2610
50 21 4452
57 67 6438
61 68 6506
33 34 9732
51 41 590
2 19 9328
63 54 7557
23 34 9975
29 34 8815
44 20 486
16 52 1054
63 20 2554
5 56 2639
6 62 3427
34 1 2353
14 18 6187
18 47 4639
15 10 4676
18 44 2908
29 61 2124
21 58 3358
64 55 3844
58 27 1051
30 31 6601
50 29 6729
66 58 5753
53 47 2088
28 31 8041
44 71 55
53 29 1999
26 48 6355
43 30 162
12 15 485
45 71 6803
6 70 5725
12 59 6499
51 21 6655
4 6 9187
42 63 9546
62 3 4525
67 32 8207
63 18 9077
6 31 9847
5 28 5538
20 17 4922
62 56 7062
54 37 9130
52 29 6336
61 59 8024
23 65 1124
59 43 6569
56 1 4832
23 5 5556
49 40 4350
41 2 2716
23 68 4554
34 51 7765
8 68 3723
19 10 3446
1 64 9132
48 11 6539
49 62 1688
4 7 2161
60 11 1691
15 66 7165
29 10 6758
36 66 8858
40 2 2409
58 56 5809
33 16 8227
70 60 7036
40 67 7016
27 39 5468
35 31 1720
58 46 5712
59 18 7790
7 46 2716
50 68 1268
7 11 9029
12 22 1530
47 29 5668
53 65 4007
13 55 2251
65 45 9894
71 32 5048
54 54 9985
2 40 838
39 5 9358
4 64 921
38 1 2540
24 44 560
62 68 5727
52 10 370
13 23 2184
52 2 463
46 24 8148
16 59 9747
45 66 1334
40 5 24
16 22 1374
22 48 2316
7 15 1127
66 18 9363
7 15 8658
20 6 4478
40 53 3462
10 46 2961
8 12 6615
44 26 126
20 25 9412
57 23 8330
59 5 2272
40 24 8042
16 37 7427
39 6 3500
9 16 8119
57 10 3121
59 28 9077
32 23 3216
51 9 924
53 9 6141
13 37 5477
54 15 782
65 60 1180
53 51 1828
38 36 9654
58 24 691
