78 4854
20 55 1233
75 48 3626
72 3 6536
17 39 2463
17 71 1942
42 75 2021
58 59 1058
19 14 1332
36 1 7873
44 51 8063
40 61 7179
11 71 7839
41 64 5396
72 25 2411
44 50 6749
71 38 7472
33 65 4798
61 70 9855
15 42 2267
24 15 4040
7 2 834
14 51 5571
49 31 2873
53 35 8549
37 67 810
36 6 4712
73 2 9725
2 78 6224
43 23 566
3 62 4359
18 8 6780
37 48 4852
55 60 2570
41 62 267
30 16 5103
9 13 1441
58 55 5382
72 11 8497
10 60 1573
26 57 5714
67 58 4439
32 47 2669
76 27 989
53 13 8058
55 29 911
27 27 336
65 71 115
33 63 5557
77 46 9825
4 13 9193
58 62 3483
18 2 126
69 31 3776
20 22 472
32 14 6541
76 38 7660
25 9 7065
21 63 1946
2 65 3201
29 37 7138
74 28 6766
57 6 8928
26 67 5691
42 42 1158
58 48 6644
63 1 9746
48 64 3144
30 75 5521
69 78 8095
62 78 5573
41 76 1737
5 23 8535
74 57 4205
40 76 2792
78 64 7456
3 77 5513
57 26 6465
43 76 1188
37 25 8585
46 52 2521
49 11 417
37 11 8884
10 74 1323
68 65 9149
75 51 211
12 11 6706
27 69 7760
51 58 6231
54 52 6643
22 19 1827
40 60 2385
17 21 8099
4 71 8856
50 78 2917
30 76 390
8 25 2098
52 44 9608
7 27 5847
42 53 1597
62 5 7077
69 15 7689
44 6 1290
40 6 4360
36 44 3597
53 8 9722
72 16 486
3 43 5596
59 24 4339
17 27 9202
25 30 799
71 44 3416
49 42 3443
1 27 4567
69 26 3833
21 67 6387
10 55 6045
16 38 6930
10 16 3544
59 14 5273
6 17 734
6 64 321
71 12 3916
68 11 4039
22 38 9419
76 56 9549
35 19 9772
52 77 2757
52 4 6272
46 69 6830
51 78 2898
39 59 3492
49 38 6375
2 19 7371
35 57 7847
46 62 2425
33 25 1740
13 43 9991
77 44 3888
64 63 5449
49 35 6560
51 40 7401
35 61 233
62 6 6038
40 37 7675
16 43 7787
44 54 559
38 3 8601
59 71 871
34 15 6325
19 41 4419
27 35 6304
21 39 8074
15 54 8091
52 67 2157
54 67 8714
53 33 9299
70 17 7156
58 32 2638
71 11 1008
46 12 1016
10 3 125
69 24 8539
40 12 7351
53 49 6031
64 73 3182
18 44 2678
18 27 9092
16 36 7003
51 42 3227
72 64 1678
78 16 5311
16 51 1016
64 54 2174
71 47 4713
44 4 9756
61 10 3306
78 59 3732
43 16 592
72 51 5078
55 43 4338
55 63 853
73 27 9691
43 44 1645
1 60 2193
61 74 6392
36 36 9966
78 47 5217
22 23 5522
7 47 54
31 61 1587
63 26 6304
38 10 2403
68 32 3294
52 66 953
73 74 7181
51 63 6547
63 22 2297
32 29 1837
19 24 1089
64 8 4929
29 68 9631
28 64 3080
41 8 7270
58 27 2740
50 19 4699
46 33 6392
11 7 818
42 75 7158
49 49 8042
47 57 6002
9 37 5026
4 30 3974
8 69 5802
40 74 9416
28 16 2264
54 75 238
64 64 3648
52 27 5142
43 19 3382
49 46 9296
75 52 7755
7 17 8083
10 1 4443
73 55 8008
22 8 6584
27 13 1638
29 45 9085
38 49 8013
59 41 885
73 9 1078
40 5 856
60 19 2569
65 20 3083
61 30 3397
26 49 1671
9 7 811
74 27 1749
3 63 9887
32 36 1809
42 51 2025
27 30 5574
72 35 4942
37 68 3141
22 65 5196
78 42 7595
72 58 7809
49 40 9305
70 28 6390
16 23 7501
53 60 495
38 67 2368
1 6 8646
3 56 1530
5 2 1590
66 27 330
9 46 6911
24 33 6692
77 3 5400
30 33 1889
18 48 3941
29 67 1786
39 53 1383
4 71 5473
41 22 2936
58 66 9446
10 32 8479
53 14 5416
46 38 4965
5 45 167
24 55 5667
31 11 5487
10 6 507
34 66 400
29 69 1645
53 69 7912
22 43 1307
53 46 7185
36 21 6016
35 26 5784
42 29 8035
21 59 9268
19 37 9375
77 56 8519
72 33 9483
10 52 9324
14 50 195
1 5 7350
40 48 1392
68 54 2297
32 21 4824
48 17 976
3 45 1889
58 45 2367
36 11 6824
74 14 3893
60 42 3320
57 44 1032
73 14 1948
58 5 8131
22 33 7291
73 13 7927
74 65 2207
13 54 7557
40 15 5635
41 51 5807
49 19 2580
51 5 3313
78 36 7963
52 53 1123
35 23 7643
69 16 9357
44 34 6828
5 40 9488
58 14 3983
28 68 7507
68 37 2839
68 14 3608
5 25 1683
74 39 2453
49 63 772
6 60 5760
77 67 1341
78 32 4450
7 36 2843
68 33 8365
50 67 2243
34 29 8010
2 57 6977
46 69 2138
42 74 9045
66 14 8766
1 63 4996
20 17 301
38 23 2138
5 31 7292
4 7 1945
10 67 5996
56 9 5838
12 56 2650
50 44 404
61 57 1562
35 48 4923
34 14 7857
69 10 393
15 21 679
25 53 1527
10 3 8796
68 19 2099
19 45 9687
50 68 3534
78 53 5537
24 22 339
9 1 6961
39 69 1393
31 1 2511
5 20 7370
78 71 1115
47 22 5566
61 23 6057
42 28 1433
24 61 7972
69 12 7249
46 2 8994
71 56 408
19 6 2626
58 22 9483
36 66 6907
22 66 8245
10 17 2686
24 13 4513
25 54 1945
12 67 63
40 36 3486
68 12 8088
29 2 986
71 16 627
11 46 1809
41 67 831
63 37 4570
38 68 5766
20 45 4000
65 69 4620
38 18 1136
20 37 4115
9 39 3923
54 55 3034
5 66 5311
14 9 3927
28 62 6481
36 53 8259
58 41 9211
63 27 4650
9 4 8493
27 9 122
47 44 7048
2 32 976
47 7 4142
19 2 3499
1 41 6025
78 65 9312
18 2 1278
10 19 7783
16 55 3784
26 49 9651
73 25 7478
54 68 3226
24 71 5857
44 35 5393
37 23 1063
60 66 190
78 15 3573
4 45 232
9 56 7516
5 17 9045
6 35 1196
45 42 7630
58 2 9423
58 43 3793
11 9 2330
29 29 3320
44 74 1465
12 62 2104
54 11 3286
26 33 4395
75 7 110
12 55 70
46 52 9415
2 73 9267
4 74 8616
21 68 7603
7 49 3376
51 42 5889
42 38 9156
71 13 8134
23 41 1773
11 9 5305
70 9 8650
44 10 4424
78 76 6991
53 72 4059
3 5 5841
71 69 2285
57 39 2805
27 48 1474
15 19 2338
17 66 6768
29 11 6764
7 76 5147
38 61 2684
30 73 5582
77 73 8536
11 19 1480
78 43 3129
76 36 2422
30 1 1507
5 64 4405
34 66 1214
68 40 8974
39 47 9142
68 73 7433
35 17 5417
59 42 2136
51 63 3399
30 44 5760
10 1 7383
28 11 5831
64 22 5010
52 71 5512
57 35 8787
50 11 1627
5 59 3547
42 57 1962
67 30 4454
49 15 4804
58 64 3058
75 54 6123
60 50 5099
77 69 8518
36 60 4600
25 44 2435
5 55 9379
21 35 5321
7 53 2690
53 38 6684
42 38 6905
2 35 7620
63 41 6203
56 43 7150
74 65 1110
10 36 330
16 39 9231
37 71 1050
66 56 2280
74 41 1605
47 18 6870
7 39 5446
21 73 9007
69 19 7217
27 11 6382
18 34 3880
50 53 1433
68 28 2780
46 30 9324
76 78 8709
57 73 5503
4 26 1515
18 65 3381
77 22 3163
37 36 9103
52 42 879
4 43 568
27 2 1228
9 34 7163
31 68 6010
6 50 4574
58 42 638
73 31 2754
71 59 1340
72 45 5413
28 75 6609
3 25 6622
51 55 8178
78 57 4777
27 47 2511
21 27 1470
74 53 2976
68 72 7509
10 18 4666
20 15 3525
22 58 9182
51 15 5337
67 39 1905
1 33 8499
47 17 4448
47 62 5532
49 14 2644
73 28 8499
75 70 1194
28 73 6612
12 15 1162
72 59 6645
1 7 5667
26 9 7939
63 24 7537
64 10 141
33 10 5656
42 44 2229
63 25 9093
7 22 4540
77 40 4148
65 75 3512
5 45 2723
37 14 2717
19 17 7102
5 54 6364
40 54 2095
2 27 6387
48 68 147
60 44 907
32 52 7412
59 20 2417
5 4 9156
32 77 1275
39 3 5132
25 20 7498
4 50 5666
14 30 786
43 55 848
58 59 2171
59 32 4233
34 14 1080
71 16 2113
71 69 1158
54 8 3322
42 74 7395
8 13 6103
77 43 1632
64 5 6652
35 11 256
61 56 8457
9 70 7886
12 76 8005
53 68 590
9 58 6942
5 69 1884
2 24 2229
60 10 5600
48 10 5203
31 43 494
9 8 8404
29 2 7299
51 62 1948
25 24 8074
36 63 3420
37 69 5692
23 59 5296
14 28 6006
65 26 2393
57 28 8341
55 16 9136
44 77 7230
38 69 6031
70 20 8906
14 27 4823
41 17 1673
60 9 2283
73 76 4256
9 75 4872
2 14 4173
32 59 862
69 9 5973
38 51 7491
24 54 2320
76 49 103
76 21 5838
55 16 4985
55 44 7522
77 33 2000
48 50 7885
78 3 5122
66 43 2855
29 48 5500
13 31 9858
15 3 4203
50 73 409
7 53 494
10 57 36
35 78 6485
33 17 7198
29 18 4748
53 25 6095
31 26 4828
72 40 8069
75 19 837
23 33 8768
58 61 8757
46 53 4519
76 75 9616
75 60 1248
47 73 1595
16 19 6748
60 48 1766
55 32 3262
4 31 2842
70 52 7436
46 62 9026
16 49 3088
45 54 5772
53 63 552
42 78 936
22 19 1339
43 42 1956
2 47 2599
12 50 3346
48 2 8097
59 38 2681
50 51 3013
46 28 514
21 6 619
25 61 9604
75 18 4314
58 26 2548
34 50 9351
63 2 3980
40 15 8296
31 35 675
37 55 2068
44 58 2961
27 58 1623
58 24 2079
25 57 2972
41 28 9992
64 10 7556
23 68 7852
23 22 9794
41 7 742
27 46 2888
66 15 3054
66 6 9116
2 20 9728
3 13 2805
63 50 4098
37 55 8946
75 76 3697
57 25 1686
38 45 6320
43 75 7240
3 60 6316
29 29 5927
63 68 8624
27 73 8169
10 35 1748
50 35 6195
29 73 9769
70 24 5285
36 19 4153
1 66 3502
60 67 5345
75 36 3997
60 42 7141
16 30 514
9 11 3361
51 40 6972
70 61 6984
44 30 4014
49 7 6455
66 58 3192
20 24 8080
11 38 3932
76 39 7394
63 46 9802
12 68 1548
17 30 8098
48 21 4329
7 35 874
26 61 8994
60 30 3211
14 74 188
41 67 1615
6 31 8318
63 67 1175
38 13 6047
53 19 8278
70 50 4061
66 29 49
47 21 2851
64 67 6785
54 3 1642
27 51 5728
46 55 9030
2 1 3538
66 52 585
28 39 1552
45 56 6846
66 69 2664
3 69 6530
8 66 9985
29 60 2689
4 17 3178
50 23 1327
16 43 1425
17 57 1415
61 22 1202
45 51 9128
49 18 3926
22 58 548
17 24 6620
38 37 542
10 51 4799
66 29 415
45 10 5727
56 68 630
28 19 2764
68 34 4552
65 22 9258
4 61 1112
54 24 4843
26 62 2394
78 45 3075
35 51 8712
53 43 3461
2 31 5388
39 7 5165
57 67 468
43 30 7928
45 6 77
59 54 1337
11 33 1326
15 8 1318
50 62 4976
38 78 7727
21 3 4843
15 75 9054
14 61 6949
74 31 6780
32 70 1869
67 68 2538
54 71 4986
67 68 3934
74 57 7229
65 66 2442
30 58 6625
53 41 5950
17 26 6700
28 32 79
60 5 1987
47 6 3214
44 56 9820
46 76 3450
71 8 389
45 15 787
