100 5000
36 63 15
65 20 6521
8 70 4158
97 32 9575
22 93 9787
33 72 5822
27 14 8492
54 64 552
82 87 7058
39 63 467
73 57 4853
44 32 9545
84 78 9640
98 46 8002
46 56 7208
82 72 8475
3 74 6788
23 78 4813
49 64 344
17 62 607
92 75 8812
61 39 4810
47 66 6562
57 36 3472
5 51 658
2 35 1151
87 87 1598
24 84 127
66 63 6143
87 65 1855
11 52 2042
23 17 4846
34 70 9758
34 78 19
37 30 1954
48 15 1887
97 1 5052
92 47 1196
44 5 4819
67 9 5390
33 100 1406
4 99 3096
20 84 3778
24 57 9228
3 36 3763
39 82 2148
97 73 5479
7 36 9341
8 65 4523
76 58 6898
87 7 3903
73 38 8885
8 58 4758
12 50 8762
30 84 2866
79 76 4431
45 39 577
98 85 9318
85 92 5714
36 37 5086
51 35 3198
35 37 7753
91 21 7700
76 86 168
31 67 2691
13 15 9200
86 74 8307
63 86 7120
3 90 7958
64 60 8636
66 22 3458
99 73 4243
61 13 4150
30 57 8927
97 53 5073
9 51 549
50 24 380
32 31 917
56 41 9876
18 88 1773
20 14 2483
88 87 7717
20 93 6144
77 22 207
81 94 6901
36 28 8585
79 3 2023
47 55 5433
51 24 2776
19 34 6874
89 7 1764
78 91 672
34 90 1528
15 54 7632
79 95 7530
2 84 9052
56 14 9942
3 9 9576
21 9 2937
30 97 1921
27 35 3888
46 1 8295
83 78 18
62 60 1472
62 18 9154
92 10 8782
41 96 1917
41 64 2461
1 88 9901
88 30 4607
67 67 7288
21 85 3874
43 17 8454
22 72 2448
28 23 6578
68 74 3173
86 39 785
38 38 3133
37 69 2311
70 24 9062
74 48 6927
25 40 5155
65 72 4638
61 52 6940
56 36 3621
62 80 6874
59 30 1937
53 67 5905
88 15 2110
4 39 451
4 59 5149
40 11 6843
93 38 6851
86 6 2195
61 81 1610
60 38 7884
49 48 9129
71 33 1743
19 29 5371
3 26 7820
37 63 5196
4 2 9225
54 89 1641
77 16 4661
66 82 9690
11 97 7289
23 77 2605
28 93 4752
96 38 4418
69 59 3136
93 26 2444
81 32 7119
90 100 3245
43 65 3753
6 10 4343
71 6 1243
67 70 2732
65 31 3809
26 45 67
69 19 2655
28 10 1412
11 54 4921
25 30 2133
60 6 2501
65 54 551
75 33 5306
77 74 2386
53 66 3504
57 77 1797
75 6 3449
54 46 4389
82 78 9545
41 41 3298
23 91 9882
52 43 65
43 91 2366
32 86 2296
50 79 9466
72 50 5673
9 64 6440
61 57 2735
66 27 6728
15 14 942
66 19 620
92 41 5259
97 37 8820
4 57 3240
67 50 6533
18 42 2439
23 12 8636
89 97 2567
50 51 9376
27 51 608
88 36 4339
1 76 6204
63 100 9576
8 99 3924
58 28 1698
55 97 9698
25 2 3107
6 18 956
79 10 5027
69 62 274
76 72 7853
33 1 935
6 58 4636
6 34 3960
93 87 9972
38 83 8456
4 69 4458
9 90 6191
37 12 3636
96 57 4834
81 31 9455
79 40 6755
7 89 2564
95 69 4273
17 59 1997
79 71 1576
17 24 1361
29 2 4316
21 43 8963
65 1 6054
52 36 8121
25 27 3002
32 79 3847
11 65 2023
98 90 4347
90 41 8994
26 59 2853
27 92 9635
16 96 5150
69 60 3719
91 95 1399
77 3 9451
56 4 4095
69 21 8994
93 86 646
8 30 3460
65 75 8607
98 34 2593
68 91 4305
60 58 1382
81 38 3501
21 23 9505
45 46 1499
77 76 3109
39 74 4096
31 30 439
57 31 1482
7 17 1951
61 47 9879
61 80 6868
26 66 7037
83 78 4182
23 74 2933
14 68 5210
3 71 4078
65 86 2144
53 56 8695
45 12 8552
88 4 7657
73 28 9788
26 93 1768
5 97 7742
52 20 8508
58 81 695
98 49 2456
42 96 8061
43 43 5248
62 66 4671
50 21 9689
18 39 749
67 74 6534
14 30 823
85 29 9866
25 25 2469
43 32 7686
8 95 7499
89 65 3879
53 34 1685
5 61 8196
63 82 2085
79 85 8001
5 38 2759
55 43 2516
22 12 3810
31 97 1530
75 79 1623
28 7 2225
29 38 8702
56 17 4564
19 96 1248
68 41 9640
16 44 6486
11 33 2619
62 99 3992
34 6 3322
48 89 670
22 29 7184
79 14 2878
97 17 418
11 7 736
95 15 2775
50 75 6738
97 44 9699
87 65 4744
29 8 5556
67 65 3605
70 6 247
86 33 7854
43 19 9794
68 75 6482
86 26 2388
52 100 4819
95 12 1076
25 58 8813
35 25 9695
97 18 3295
41 93 848
71 41 8250
100 19 3734
68 6 4489
80 39 9497
51 69 960
37 89 9737
57 78 327
83 19 1036
73 9 3983
8 83 1065
83 3 8392
52 74 5358
49 88 3422
74 53 4
85 20 2464
78 14 2180
5 56 4921
81 4 6143
22 72 5731
38 82 66
75 30 5259
75 31 6053
1 93 6373
76 52 3400
36 48 2152
19 37 2560
70 87 8112
5 49 3451
58 82 7085
83 77 7510
75 76 2503
35 81 2576
22 4 6107
43 7 5079
42 90 4650
31 100 3871
57 67 5729
84 29 756
44 62 7881
15 81 6805
57 43 9769
11 14 3521
22 78 7998
56 93 9658
51 84 5525
15 42 3566
18 70 6006
94 34 8661
43 40 8506
44 87 2002
28 43 1488
42 100 4653
50 99 1165
22 31 2154
22 76 6760
20 72 2706
2 56 1021
57 10 5474
9 8 2277
77 28 603
71 73 1025
27 89 5074
65 72 4497
58 75 6546
65 30 6754
80 75 3754
3 37 6680
95 21 893
22 14 523
12 24 8449
1 1 4452
33 9 4462
86 60 2255
46 68 5194
22 87 8743
7 74 8365
25 31 7483
71 69 7000
59 84 5178
31 19 9429
80 89 2941
9 67 3365
38 12 2069
47 90 7245
90 42 292
86 47 4701
96 85 1456
99 87 3240
97 45 4266
20 66 1680
57 11 2745
92 93 3615
72 18 1007
78 36 6137
87 79 2149
11 17 7341
27 85 599
99 32 1049
67 44 3195
30 38 2140
97 90 7237
42 22 439
64 27 6847
91 24 2222
85 58 7353
14 79 2684
67 22 5004
19 16 9823
79 77 55
79 65 6378
68 95 5301
1 8 3674
16 41 2522
97 51 1182
46 74 2652
95 92 4761
38 86 232
95 69 2790
49 17 6099
25 28 1441
9 34 8071
91 92 9988
93 91 5604
96 31 861
37 99 7104
97 43 3556
73 48 1532
80 76 5994
84 11 5825
25 22 970
41 90 7468
70 95 947
7 4 4697
73 96 8992
80 39 7842
95 6 4750
100 8 4287
83 58 9775
5 50 9043
13 65 7975
58 99 9859
90 86 2413
48 63 8733
40 34 9804
40 43 7624
63 19 3590
76 95 6301
8 58 8025
63 15 1041
26 48 7389
83 40 6140
38 92 198
42 15 7467
55 80 2997
30 61 3758
18 8 9085
47 51 6315
91 60 8667
34 84 4685
19 83 5520
1 23 1161
78 55 6855
30 40 2354
85 47 4555
42 82 4189
58 100 1012
42 2 7253
79 99 1462
30 58 1128
84 10 2348
40 59 7174
86 39 4062
41 59 1509
5 72 5991
85 47 8269
8 94 7140
28 10 8096
96 20 3589
82 64 8430
77 47 7927
47 37 6935
71 13 6874
48 17 224
66 35 9918
21 88 2496
91 59 7099
5 16 8000
55 70 2329
49 66 2570
53 54 6375
92 70 6224
95 32 2616
28 77 6952
9 49 3063
70 33 293
57 32 3036
68 14 5626
96 81 9113
54 47 864
2 70 2685
92 28 957
49 53 4537
43 18 4669
4 7 3228
48 15 8246
40 84 7105
69 8 970
89 9 9754
70 72 938
12 37 4132
43 80 2345
37 68 8184
37 52 9057
69 86 1494
34 76 1273
93 9 1922
25 25 4812
84 59 8638
15 65 1473
49 38 5766
32 96 3955
90 77 7294
45 44 5662
39 9 3193
4 68 243
71 59 6674
17 34 9918
73 28 3757
49 74 4152
100 96 9480
96 3 7660
43 88 9035
60 78 166
11 2 5967
44 11 8078
81 81 7911
100 45 8542
58 69 5924
9 69 5406
92 34 933
16 28 2622
30 27 4729
66 64 8165
30 41 8119
82 84 1016
45 6 1671
13 82 2638
63 26 2281
51 10 1080
78 83 8822
59 67 745
78 79 1870
15 49 1023
59 70 1146
6 14 2317
5 31 5148
18 70 8005
79 6 6864
31 15 6676
61 24 5222
87 68 3534
38 99 1241
64 97 9201
8 46 3737
21 77 8459
30 41 5591
33 73 147
99 16 618
52 19 9492
76 59 7254
21 23 3344
47 12 414
65 50 8468
98 44 381
20 79 6667
3 94 4346
4 77 7812
70 65 8006
35 95 247
77 26 5212
49 32 1276
20 100 6043
56 31 3665
65 7 8713
58 57 1254
64 28 5057
99 89 1480
68 74 57
80 58 1141
86 17 2761
91 67 3903
89 92 464
88 19 2774
53 25 8165
61 58 4709
92 29 303
23 67 1620
37 95 7847
31 17 436
84 14 7755
100 32 3426
21 75 3313
33 25 3592
75 86 7148
38 22 4339
69 18 8185
5 10 6514
12 3 4617
26 3 4141
97 76 4667
58 42 3229
25 80 2450
94 49 8687
54 52 3557
57 13 4272
69 76 7199
57 77 752
92 27 6333
87 5 9940
32 10 4247
21 84 474
39 52 53
79 99 7287
33 11 3651
59 10 5030
10 94 8658
37 78 3218
47 24 8692
95 29 7673
25 55 969
85 10 3623
99 21 4723
73 99 6830
6 24 956
84 64 927
93 57 3768
42 32 2180
23 81 2420
44 20 3186
85 87 9517
41 59 1627
66 38 4303
92 48 6679
56 49 2180
71 34 9915
25 50 1804
75 52 6190
28 91 6599
9 87 6389
47 4 4149
88 69 7691
85 7 4959
58 40 3533
87 79 988
33 30 7637
77 75 9014
49 47 7623
84 83 8537
54 84 4191
85 6 2545
56 88 6257
54 49 8676
41 65 5046
52 62 6361
69 34 353
90 30 4446
28 60 8860
35 25 426
1 8 6176
7 63 3925
27 22 2819
94 44 4158
47 27 1589
92 67 5896
83 72 9965
75 61 1802
62 64 9334
41 74 6088
82 68 5395
17 96 713
17 24 8124
46 42 2320
88 50 4532
79 24 1416
25 95 2230
74 67 4998
54 33 3648
77 50 3618
69 97 337
36 87 8259
49 97 1365
6 50 254
6 74 7557
83 46 1247
65 9 9624
55 37 6502
63 32 4339
86 41 9921
59 100 2407
31 14 5417
63 23 4892
66 70 102
100 80 1134
83 16 7555
75 84 3973
11 72 4144
59 71 1192
45 68 2395
62 89 169
45 73 8897
14 34 8520
20 51 7246
85 53 3919
25 81 7608
24 51 3464
86 86 4827
81 19 3485
15 19 3612
5 95 3601
33 89 127
71 12 7116
41 86 5686
42 76 9978
2 21 1122
6 24 9533
36 76 9988
58 91 7398
95 94 2881
88 17 8827
50 54 3692
18 68 8089
63 76 4557
61 51 1907
80 9 3838
76 69 4506
4 92 8789
29 99 3953
41 8 78
30 33 2735
17 85 9792
87 67 652
42 2 2047
66 2 1780
61 24 5662
54 88 3124
31 13 340
76 73 8989
2 77 7311
99 61 7530
19 12 3844
12 85 6430
13 16 4036
76 4 8831
92 85 6092
92 42 1241
53 51 1973
31 19 6225
2 82 1690
16 35 3527
66 24 531
58 69 5251
57 57 6711
93 18 5625
41 62 7343
14 77 4108
24 89 6277
91 86 8896
14 36 7003
82 26 6402
79 87 4905
11 81 7402
5 22 3504
74 64 7863
7 18 1147
64 40 2048
4 62 6560
67 7 4788
33 51 2092
3 52 4350
83 41 5741
9 10 7908
29 88 9271
25 86 657
33 34 905
42 77 3284
61 35 6620
40 50 631
35 28 7776
9 10 2217
73 69 2473
91 52 1059
39 33 83
84 28 7505
64 20 7338
11 63 1775
100 14 2487
58 94 8926
10 57 5123
45 38 8150
47 91 9710
41 15 2047
8 74 7243
65 36 2274
44 49 2260
46 86 6657
45 43 1755
26 98 243
89 59 3373
40 76 2118
11 26 8008
7 83 1520
6 22 3437
94 60 8708
90 97 8958
25 67 9922
46 97 7431
64 23 737
71 44 1822
75 85 6830
9 4 1019
93 56 2636
68 15 1177
67 67 2626
87 99 7770
15 54 3646
42 69 5805
18 22 9268
60 70 7916
22 100 9874
11 61 6336
34 18 1239
8 46 1717
54 5 9618
90 20 7579
33 81 8702
21 99 6771
47 80 2436
92 11 8761
1 43 3477
60 49 2364
22 53 3556
28 91 6176
2 2 6749
5 51 166
54 80 98
41 91 2991
88 44 2984
42 95 7606
3 26 79
27 40 889
55 2 21
61 58 637
82 59 1459
8 35 434
23 19 8749
28 51 9888
1 99 1426
80 47 2520
32 72 2334
37 31 5239
49 36 1008
71 53 6900
45 97 3944
14 70 8969
2 23 2001
5 93 9345
67 37 8470
58 68 1430
37 34 2214
19 54 5307
29 89 5678
5 85 9862
100 85 3396
28 49 6556
81 71 2252
41 62 7680
46 83 2790
23 88 5252
18 48 9259
59 1 5485
61 63 2661
48 4 5959
56 50 7428
4 67 6479
100 58 7670
12 14 9436
65 65 2299
83 57 5564
100 8 2757
81 54 9763
18 64 1176
2 20 3584
71 15 4160
93 58 4823
31 100 1011
83 5 7474
35 91 3478
14 53 2309
31 55 402
58 8 2613
33 39 2480
27 38 8331
49 69 1431
52 22 562
98 44 1167
41 24 6516
16 19 8981
99 45 1412
9 84 5272
44 46 643
11 92 4979
